Datetime,Text,Like
2022-07-22 15:28:50+00:00,"그르게 제페토 때도 그렇고 계속 초연이라고 하지 않았나?! 물론.. 내가 무지했을수도..  내가 몰랐을수도..  

 https://t.co/QzTZZA7PGz",1
2022-07-22 15:22:45+00:00,"밤바다 바이브.. 뭔지 아시져..? 
푸히힛 (∗ᵒ̶̶̷̀ω˂̶́∗)੭₎₎̊₊💙 
내일 아침 제뱃도 피드에 올라갑니다용! 

tmi지만.. 저는 마이노 진심녀..💙
#zepeto #ゼペット #제페토 https://t.co/mcHtCg8PXl",11
2022-07-22 15:22:03+00:00,"DAY 4 : AVANT GRADE

#ECICUT7DaysChallenge
#ZEPETO #제페토 #ゼペット https://t.co/9UaGj5RjE6",21
2022-07-22 15:02:53+00:00,@BabYbyOo 귀찮은디 투디게이계정 쓰리디게이계정 이벤트구독계 일상계에 제페토계까지? ៖아니야,0
2022-07-22 15:01:46+00:00,@nxxmio 제발걍제페토판을파주세요차라리,0
2022-07-22 15:01:10+00:00,프사 할거 없어서 제페토인데 나도 커미션 같은거 신청해서 프사 해둘까...(?????이거 맞나요..),1
2022-07-22 14:58:26+00:00,#제페토 #ZEPETO #제페토포토 #제페토편집 https://t.co/k7SvGbsQJB,7
2022-07-22 14:39:34+00:00,"오늘의 팝클 포춘 타로 카드. 
리모넬의 The Hermits 신중함과 고독.
희나의 The Worlds 완성과 미완성. 
#제페토 #ZEPETO
#제페토_타로카드 #EZ_Talk_Time https://t.co/ZlzvV7zeJs",0
2022-07-22 14:35:55+00:00,"인터넷 오버도즈 한글자막 추가..
제목 틀려서 재업
#제페토 #ZEPETO #ゼペット #zepetoしてる人と繋がりたい https://t.co/Min3Hk0O9m",6
2022-07-22 14:33:52+00:00,다음템플 예고! 일본 애니 오프닝 혹은 엔딩 감성 오때요? 🥹🫶🏼💖 이때 만큼은 심각 조용캐들도 맘껏 귀여워질 수 있다구요!  #제페토 #zepeto #geukrak_highschool #극락고등학교 https://t.co/monlbd1kzO,13
2022-07-22 14:30:30+00:00,제페토 pc 에서 사진찍은거는 어디로 들어가지 ;,0
2022-07-22 14:28:08+00:00,質感スーツ着させコーヒーの湯気出てた動画にした🔇 #zepeto  #ゼベット  #제페토 https://t.co/y2p1IDas0D,15
2022-07-22 14:26:37+00:00,ㅈㄴ 오랜만이당 난 제페토말고 이게 더 재밌더라... https://t.co/ZO8yXEY54B,1
2022-07-22 14:13:49+00:00,"둘째로 체인⛓소맨 음기남 요시다 리터칭

(p.s 문어다리 그리고 싶었는데 준내 그리기 힘들어서 못그리뮤) 
#제페토 #チェンソーマン https://t.co/Mnt85OozK3",11
2022-07-22 14:11:18+00:00,"it  call  edit abal2 ala yu✨ 
#ZEPETO #제페토 #ゼペット https://t.co/qZV7KrG8Lr",5
2022-07-22 14:10:21+00:00,"うちのこです　　　ｶﾜ~~

#ZEPETO #イラスト #ゼペット #ゼペットしてる人と繋がりたい #illustraion #제페토 https://t.co/Ji26aJpxUF",68
2022-07-22 14:04:14+00:00,진짜 제페토도 못생김 https://t.co/5MpjztUeKf,3
2022-07-22 14:02:08+00:00,"💜
#zepeto #제페토 https://t.co/MLWhqDLzNL",12
2022-07-22 14:02:02+00:00,"우투더영투더우
동투더그투더롸미
#zepeto #제페토 https://t.co/muSrI0ulTy",9
2022-07-22 13:51:23+00:00,"RT이붼트~ 참여하고 나만의 제페토 증명사진 받아가자!
+)캐릭터 리터칭으로 증명사진 만들어주는 이벤트 https://t.co/9gzUZUlp6T",21
2022-07-22 13:44:55+00:00,@mg_note0126 ㅋㅋㅋㅋ봤는데여 제페토랑 한거라섴ㅋㅋㅋㅋㅋㅋ 그리고 키링같은건가봐옄ㅋㅋㅋ 고리가 달렸더라구요,0
2022-07-22 13:35:56+00:00,커마하니까 저번에 제페토 특 거기에 인용에 내가 커마한거 올렸다가 잼민이들에게 부들거리며 싸불먹은거 생각남,2
2022-07-22 13:31:19+00:00,@oesig4 현질하니까 제페토 하기싫어짐,1
2022-07-22 13:15:42+00:00,"여캐 얼굴은 이렇게 생겼어요

#ZEPETO #제페토 https://t.co/lmMbFP5zQb",11
2022-07-22 13:11:31+00:00,"내가 제페토한테 바라는 건 딱 한 가지임
목 길이 줄일 수 있게 해 주라 🫠",2
2022-07-22 13:01:54+00:00,"둘이 이렇게 해서 남매(누나-남동생)
언제나 그렇듯 여캐가 젤 쎕니다

#ZEPETO #제페토 https://t.co/4AL9FXDNm9",18
2022-07-22 13:00:02+00:00,"“Hi！im dory😛”

#zepeto #제페토 #ゼペット #zepetoしてる人と繋がりたい https://t.co/i4VlC9oQ6L",6
2022-07-22 12:59:25+00:00,#zepeto #제페토 https://t.co/DKxDcD1R54,9
2022-07-22 12:58:07+00:00,저는 제페토 다림 이라고 합니다 궁금하시면 제페토에서 다림이라고 치시면 됩니당 https://t.co/kSAHd9nWR4,0
2022-07-22 12:57:24+00:00,제페토좀한게죄냐?,0
2022-07-22 12:53:40+00:00,🍃 #ZEPETO #ゼペット #제페토 https://t.co/DTpw7JEUsW,24
2022-07-22 12:40:17+00:00,#ZEPETO_TAROT #tarot #타로카드 #제페토 https://t.co/Zb8O05spUa,1
2022-07-22 12:28:49+00:00,@_merph_ 저민서수빈st제페토누기야누가정병을한숟갈로퍼먹는기야,0
2022-07-22 12:28:24+00:00,"젶토 앱 지웠다가 다시 깔려고 하는데
자꾸 안 깔려져서 이 문제 해결되면 올게요 ㅠㅠ",2
2022-07-22 12:22:29+00:00,위치가 가장 특이한 게임회사 두곳 뽑으라면 공덕의 제페토랑 합정의 5민랩일듯,0
2022-07-22 11:51:07+00:00,"저도 극락고에 발 좀 들여봤어요
교복 지원해주신 필님 감사합니다👍🏻

#제페토 #zepeto #ゼペット #극락고등학교 #Geukrak_Highschool https://t.co/ygmsWpRo1R",37
2022-07-22 11:50:52+00:00,#제페토 #ZEPETO #ゼペット https://t.co/5vy7ujyp4A,36
2022-07-22 11:49:09+00:00,"#제페토_트친소
성인 위주로 부탁드립니다! 흔적 남겨주시면 찾아가요👍 https://t.co/fwut6OWZSU",17
2022-07-22 11:48:19+00:00,제페토 하면 배터리가 녹아,0
2022-07-22 11:47:14+00:00,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 히루님은 프사 언제 바꾸실 …
● 히루능 심즈만 해? 제페토는…
● 히루님 시험끝나셨나욧???
● 히루님 팬미팅 3일 다 가실…
#질문상자 #익명질문모집중

https://t.co/3jubYO7g5Q",0
2022-07-22 11:45:20+00:00,나예전에 제페토유튜버했었는데,1
2022-07-22 11:44:09+00:00,"편집하고 싶은것도 많은데 뭔가 귀찮아져서 잠시ㅜ젶태기가 온거 같애요. 🫠🫠

이거는 제가 편집한거 아니고 
제페토 구나히님 템플릿! https://t.co/qWb9b7Ms8R",20
2022-07-22 11:28:54+00:00,"프로필 창에서 보는 얼굴이 젤 나은듯 
 
#ZEPETO #제페토 https://t.co/SkOWIlcFWm",15
2022-07-22 11:20:05+00:00,"Woo to the Young to the Woo. 
Dong to the Geu to the Rami. 

#ZEPETO #제페토 #ゼペット https://t.co/m7R7ITSIrk",0
2022-07-22 11:19:08+00:00,"𝐿𝑜𝑣𝑒 

#제페토 #zepeto https://t.co/OAQz8GKwFU",18
2022-07-22 11:07:35+00:00,@baeyongpal2 제페토냐고,0
2022-07-22 11:06:13+00:00,곱슬머리 에리카~~(제페토) https://t.co/TZUelTnhfu,6
2022-07-22 10:38:01+00:00,"Go go go!! [id; anotherj.zpt]
#ZEPETO #Avatar #zepetofyp #제페토 #ゼペット #DrillLand #ドリルランド #PINOKIO #드릴랜드 #피노키오 @zepeto_official @zepeto_jp @zepeto_kr https://t.co/eTvAqLGtfR",0
2022-07-22 10:18:18+00:00,"#제페토_트친소
사찰 편하게 해주시고 흔적 남겨주시면 취향맞는 분 찾아갑니다😀 https://t.co/YvrtRiUzsf",35
2022-07-22 10:10:39+00:00,제페토 지인분이랑 같이 영상 찍은거에 슬쩍 손 좀 꼼질꼼질 해봤따 https://t.co/x3Ku31nNsy,1
2022-07-22 10:00:09+00:00,"@kampoengecicut Day 4: Fantasy

Cinta ditolak Cupid's Pegasus bertindak

#ZEPETO #제페토 #ゼペット #ECICUT7DaysChallenge https://t.co/tdkgYRlt4b",12
2022-07-22 09:58:06+00:00,"제페터클래스 2주차… 네일편!!
이 어려운걸 가좍들은 어케 하는걸까….?
#제페터클래스 #제페토 #로함팀 https://t.co/fLF1Dobsu6",12
2022-07-22 09:47:29+00:00,"😎
#ZEPETO #제페토 https://t.co/fiWuHohzSB",11
2022-07-22 09:37:31+00:00,"정작제페토사진올린건난데, https://t.co/IyAYqjEq3H",2
2022-07-22 09:35:19+00:00,제페토한테 공식제페토광인 인증받은 썰 푼다. https://t.co/zsp9UogAyD,0
2022-07-22 09:34:35+00:00,"벌써 봄인가?
마음이 두근두근🥰 https://t.co/nANOo6Efbp",8
2022-07-22 09:31:08+00:00,"메타버스 제페토 서울역

#서울 #용산구 #중구 #한국철도 #코레일 #서울역 #제페토 #메타버스 #역무원 @서울역 首爾站  Seoul Station, Korea https://t.co/L6RIZmjLm5",0
2022-07-22 09:29:13+00:00,"#ZEPETO_TAROT #TAROT  #tarot  #타로카드 
 #제페토 #zepeto 
잼있어 보인당 https://t.co/vYKj7gZA7X",1
2022-07-22 09:04:56+00:00,"꽤 귀엽다...
#제페토 #ZEPETO https://t.co/YLfFKhmyrp",13
2022-07-22 08:44:26+00:00,"안성시중고시장
쇼핑스타그램
자위
부동산계약
청송군아줌마
생애첫수영
제페토
일산고양이분양
우리세식구 https://t.co/9xkaxYOjY1",0
2022-07-22 08:41:45+00:00,"꿈꾸는이여사
꽃풍선
수상레져
제페토
뼈에좋은칼슘두유
순천사진관추천
고덕플라워클래스
정원스튜디오 https://t.co/xnyHFo4mg8",0
2022-07-22 08:37:28+00:00,"@PpPp_zpt 곡 연습할땐 차갑고 무서운 선배지만
알고보면 따뜻하고 귀여운 선배인..👀👀
표정은 평소엔 눈웃음이 많은편이고
무대할때는 한쪽 입꼬리만 올린 표정을
많이 짓는편이었으면..
약간 비웃는 느낌으로..?👀👀",1
2022-07-22 08:31:06+00:00,"혹시 저랑.. 인겜 팔로우 하실 … 분… 없겠죠? 
전.. 아싸니까요…⭐️ #제페토 https://t.co/jw7lizX1Wq",5
2022-07-22 08:30:04+00:00,"나만의 타로카드 만들기 이벤트 개최 🔮
내 고민을 해결해 줄 행운의 타로카드를 직접 만들어봐요!
고민과 함께 타로카드를 피드에 인증하면 젬, 코인 보상이 펑펑 💎
과연 내 운명은...?

이벤트 보러가기 🔮 https://t.co/14o4gxuwnT

#ZEPETO #ZEPETO_TAROT #TAROT
#제페토 #타로카드 #아바타 https://t.co/Nc2UpcyCVt",4
2022-07-22 08:01:55+00:00,"마자요 제페토 귀여워요,,
한번도 안 써봤는데 걍 와뀨픽이라 메인으로 해놓음...",0
2022-07-22 07:41:16+00:00,cutie relyn #ZEPETO #ゼペット #제페토 https://t.co/zZqRw3ZvtF,33
2022-07-22 07:25:47+00:00,#애기야가자 #제페토 https://t.co/waCx7pXGsx,1
2022-07-22 07:16:28+00:00,#애기야가자 #제페토 https://t.co/mHvrzB7ogC,1
2022-07-22 07:05:50+00:00,제페토 짱 제페토 사랑합니다 https://t.co/ScCGawmNAT,7
2022-07-22 06:58:21+00:00,"코레일, 영화 속 기차역 명소 ‘제페토’로 구현  https://t.co/JawkfPm4ge",1
2022-07-22 06:39:29+00:00,저번에 제페토 도용러 또  그림 도용한 듯...,0
2022-07-22 06:30:35+00:00,다들 뉴짤 무한 생성기(제페토)를 깔아서 님캐 뉴짤을 주세요 https://t.co/OXWUKP9XR7,1
2022-07-22 06:28:01+00:00,"https://t.co/XI8gEZiWub
제페토 상담센터와 업무협약 체결식 가져 https://t.co/RQ2xVDByVY",0
2022-07-22 06:21:36+00:00,"기말고사준비
제페토
철인3종
곤룡포
고기는사랑입니다
술꾼아님
아로마기초강의
방문 https://t.co/cjXNomLYcf",0
2022-07-22 06:14:16+00:00,옆태 이쁘죠? https://t.co/KC2aNSjfRh,25
2022-07-22 06:09:38+00:00,제페토 잼다 https://t.co/YjbKyJwsTY,2
2022-07-22 06:07:45+00:00,나도 제페토로 세진이 만들어볼게,1
2022-07-22 06:04:22+00:00,"ㅇㅇ 맞음 블랙핑크는 어디에나있음
제페토 모배 헬로버블 인스타 트위터 위버스...............근데 ""내 눈"" 앞에 없다고",0
2022-07-22 06:03:30+00:00,@loggg0801 당신도 결국은 서서히 제페토에 빠져들게 되는 거예요,0
2022-07-22 06:02:25+00:00,"맥주
안마
해외카지노사이트
릴레이강연
소통
엄마오늘일못했다
임실무료미팅
시츄스타그램
제페토
옹알님 https://t.co/hfvXwLESrE",0
2022-07-22 05:58:36+00:00,predators🕷️ #ZEPETO #zepetothailand #제페토 https://t.co/A3Yb8MVqtv,14
2022-07-22 05:52:10+00:00,@sogyumo38 헐 이거 중독성 어쩔거에요 어떻게 하면 제페토로 애들 얼굴을 이렇게 멋있게 만드시는지 역시 존잘님은 다르다는것을 깨닫,0
2022-07-22 05:34:07+00:00,"#제페토 #ILOVEYOU 
만들다보니 이상해... 넘 길구나 영상....🤣 https://t.co/HMaqOc5Q3D",2
2022-07-22 05:13:15+00:00,"세상 정신없는 극락고 친구들••💃🏻
#극락고 #제페토극락고 #제페토 #zepeto https://t.co/5ZtfUylJOR",17
2022-07-22 05:11:50+00:00,"이 나이 먹고 옷 갈아입히기 게임이 재밌을 줄 몰랐지
휴가 내고 집에서 뒹굴면서 제페토 하기 즐 겁 다 https://t.co/rplXUpbIQj",41
2022-07-22 04:59:20+00:00,"저도 극락고 입학시켜줘요。이쁘고 멋진 사람들 사이에 끼어서 놀아볼래요。
#극락고등학교 #Geukrak_Highschool #제페토 #zepeto #ZEPETO https://t.co/75rfTYAryg",13
2022-07-22 04:47:53+00:00,"Day - 5 Avant Garde

modal yakin 🫠

#ECICUT7DaysChallenge
#7DaysFashionChallenge
#ZEPETO #제페토 #ゼペット https://t.co/5lWcexjDri",16
2022-07-22 04:40:18+00:00,제페토 캐릭터 꾸미기 재밋다ㅏ,2
2022-07-22 04:36:49+00:00,"The (pretend to be) normal ft. unhinged me.
#ZEPETO #제페토 #ゼペット https://t.co/Z4oWjrVILE",14
2022-07-22 04:31:34+00:00,🌬️🍒 #ZEPETO #zepetothailand #제페토 https://t.co/FlJZ0t1xcD,11
2022-07-22 04:25:22+00:00,"❧ DAY 5: AVANT GARDE

When I want something different, I'll break the stereotype and kill it.

#ZEPETO #제페토 #ゼペット  #ECICUT7DaysChallenge
#7DaysFashionChallenge https://t.co/CKV30RNy3v",22
2022-07-22 04:21:20+00:00,"추어탕
공부는즐거워
만화그리는법
제페토
천재
미팅중
아가아가
멍팔
마산꽃집노아의숲
군산 https://t.co/mOq7mPxqvF",0
2022-07-22 04:17:24+00:00,#ZEPETO #제페토 #ゼペット https://t.co/kLyS4LjrVf,2
2022-07-22 04:17:22+00:00,#ZEPETO #제페토 #ゼペット https://t.co/OZClgHR1aF,2
2022-07-22 04:15:30+00:00,"✨️ Eunoia black and white photoshoot ✨️

In frame (bewithyiu) :
• Hyeji Mikazuki
• Jayden Fruest
• Elmeira Litahayu
• Helena Bianca
• Devansha Sebastian
• Manika Satyawati

#ZEPETO #제페토 #ゼペット @zepeto_official @zepeto_kr @zepeto_jp https://t.co/q1jQEEerdt",8
2022-07-22 04:15:29+00:00,"극락고교복이 그렇게좋다면서용~.~
#ZEPETO #제페토 #ゼペット https://t.co/GUsYmOmAkD",28
2022-07-22 04:08:56+00:00,"Day 5 : Avant Garde 

I've tried my best.

In Frame : 
— Mahalia Noel Mackey a.k.a Hallie

#ECICUT7DaysChallenge 
#ZEPETO #제페토 https://t.co/xAcRO64eDf",19
2022-07-22 04:08:44+00:00,"#ZEPETO 
#제페토 https://t.co/OacnkNG6MB",5
2022-07-22 04:05:26+00:00,사실 국내프로젝트 중 가장 구현이 잘된 메타버스를 꼽으라면 단연 제페토다.  물론 블록체인이 도입되진 않았지만 규제완화 여부에따라 장기적으로는 도입을 검토하지 않을 수 없을것이다,0
2022-07-22 04:00:45+00:00,"ㅤ...𝘐 𝘓𝘰𝘷𝘦 𝘠𝘰𝘶 ~
ㅤ귀에 못 박히게 또 또 말해 줄래?

ㅡ
In frame : Gale Bersaudara
#ILOVEU #ILOVEUchallenge #WINNER #HOLIDAY
#ZEPETO  #ゼペット #제페토 
ㅤ https://t.co/GfiyHsquTU",3
2022-07-22 03:54:47+00:00,"かわちいね

#ゼペット #ZEPETO #제페토 https://t.co/cMnGDyfjzX",5
2022-07-22 03:53:41+00:00,"DAY 5 : AVANT GARDE

Awalnya saya coba coba eh ternyata ...

@zepeto_official
@zepeto_kr 
@zepeto_jp 

#ZEPETO #제페토 #ゼペット #evefit #ECICUT7DaysChallenge
#7DaysChallenge https://t.co/sWfEHLCM9R",16
2022-07-22 03:42:30+00:00,"ㅤ...join this trend
ㅤ🖤BnW Photoshoot Challenge🤍

ㅡ
In frame : Gale Bersaudara
#bnwphotoshoot  #bnwchallenge 
#ZEPETO  #ゼペット #제페토 
ㅤ https://t.co/ZFFXaQvJ18",5
2022-07-22 03:37:59+00:00,"7 Days Fashion Challenge
by @kampoengecicut 

♡˗ˏ✎*ೃ˚ :👽: DAY 5 :; 

↳ ❝ [ 𝘼𝙫𝙖𝙣𝙩-𝙜𝙖𝙧𝙙𝙚 ] ¡! ❞

in frame: non!on (@ jintakamu on zepeto). 

#ZEPETO #ゼペット #제페토
#ECICUT7DaysChallenge #7DaysFashionChallenge https://t.co/aykYFjWnDS",17
2022-07-22 03:31:46+00:00,"Day - 5 Avant Garde 

 cool! 🔥🔥

#ECICUT7DaysChallenge
#ZEPETO #제페토 #ゼペット https://t.co/ejh9GZeRYV",17
2022-07-22 03:15:53+00:00,"https://t.co/3Eh9ys3zFq

이거 틀어놓고 밥먹는데 제페토유떠 보느라 밥알 세고 있음",1
2022-07-22 03:14:00+00:00,"제페토에서 만나는 마르디 메크르디의 월드 맵, ‘마르디 메크르디 무드’ 오픈
플래그십 스토어, 프랑스 파리의 낮과 밤으로 구성된 인터렉티브 공간
브랜드의 새로운 세계관을 경험할 수 있는 완성도 높은 공간 구축
https://t.co/opsjDd6dpE

#BTC #ETH #Crypto #Block_Nine_News #블록나인뉴스",0
2022-07-22 03:13:45+00:00,"Day 5: Avant-Garde 

What's Avant Garde? I just know 'dadang nasi' style 😍🤩😍🤩😍🤩😍

#ZEPETO #ゼペット #제페토 #redcherry
#ECICUT7DaysChallenge #7DaysFashionChallenge https://t.co/pItb6cNydF",15
2022-07-22 03:05:03+00:00,"나랑... 드릴랜드로 광석 캐러 갈래? 💎
드릴랜드 월드 신규 오픈!
나만의 드릴을 타고 비싼 광석, 희귀 보석까지 모조리 채굴해보세요 😁
플레이 인증샷 이벤트도 진행 중!

👉 https://t.co/0pOhDzfnaG 

#ZEPETO #제페토  
#드릴랜드 #피노키오 https://t.co/0MoXqr1cmG",4
2022-07-22 02:50:38+00:00,"우리나라 기사에 이용자 nn만명 나오면 거름
제페토 사용자가 3억명이라고 나옴
한사람이 유령계정 중복계정 포함 10개 있으면 10명으로 쳐버리는",0
2022-07-22 02:48:18+00:00,"오늘뭐해주지
옴브레붙임머리
제페토
프로필링크에서
충주중원문화재단
울산여자
카라이프
한라산정복 https://t.co/RxlaPbV6zN",0
2022-07-22 02:36:41+00:00,"ngiklan mogu mogu

@zepeto_official
@zepeto_kr
@zepeto_jp

#ZEPETO #ゼペット #제페토 https://t.co/UjmPt7xp6N",2
2022-07-22 02:22:28+00:00,"7 𝑫𝒂𝒚𝒔 𝑭𝒂𝒔𝒉𝒊𝒐𝒏 𝑪𝒉𝒂𝒍𝒍𝒆𝒏𝒈𝒆
by @kampoengecicut 🦋

⋆ ˚｡⋆୨ Day one : Show me your style 🎀 ୧˚

in frame : Nini @.dolleatte

#ZEPETO #ゼペット #제페토 #ECICUT7DaysChallenge https://t.co/2042a87EMY",5
2022-07-22 02:22:26+00:00,"7 𝑫𝒂𝒚𝒔 𝑭𝒂𝒔𝒉𝒊𝒐𝒏 𝑪𝒉𝒂𝒍𝒍𝒆𝒏𝒈𝒆
by @kampoengecicut 🦋

#ZEPETO #ゼペット #제페토 #ECICUT7DaysChallenge https://t.co/4JJBOuhk5S",3
2022-07-22 01:59:53+00:00,"나가
우오보파스타바
존잘주의
바디
어려운육아
초급왁싱
미래온실
테니스선물
먼슬리다이어리
제페토 https://t.co/fwwUvamVAe",0
2022-07-22 01:22:50+00:00,"온왼오프는 노래에 스토리가 있는 그런 곡들이 많은데
누세속, 제페토 하고 휘슬
가사보고 기절함 이런 컨셉이라니",7
2022-07-22 01:08:16+00:00,"#부르봉NFT리뷰 with @StarboysNFT R2E.

메타버스 가는게 빠를까? 오는게 빠를까? 
메타버스 플랫폼으로 로블록스와 제페토가 유명합니다. WBE3 중요 개념중 하나인 '소유'를 통해서 참여자도 이득을 볼 수 는 있지만, 내 것임에도 이동이 불가능합니다. 오픈씌나 다른 거래 .",5
2022-07-22 00:56:06+00:00,@flowercup_k 인기 너무 많은 꽃순이❤️❤️너무 멋있어요 플컵님 곧 제페토 오프닝 꼭해요 이번주 너무 바빴어서ㅠㅠ 좋은 하루 되세요☺️,2
2022-07-22 00:47:48+00:00,"시몬스, 제페토서 ‘멍때리기’ 비디오 부스 공개 https://t.co/Qr0uKlyGPv",0
2022-07-22 00:18:18+00:00,@EH__109__94 꺄ㅑ 통했네요ㅋㅋㅋㅋ 제페토 띵곡이에요ㅋㅋ ㅋ 지친 금욜 아침에 힘내기 좋은 곡...🥹 힘내세요,0
2022-07-21 23:43:07+00:00,"#백일몽화_트친소

카구야 일러에 반해서 게임을 시작한지 어언 삼일... 게임에 진심이 된 것 같아 계정 팠습니다. 카구야 / 앨리스 / 제페토 좋아해요. 이것저것... 영업해주시면 잘 먹고 지뢰는 딱히 없습니다. 타게임 언급 조금 있고 흔적 남겨주시면 무멘팔로 찾아뵙겠습니다. https://t.co/7cId8pJEBT",15
2022-07-21 23:38:14+00:00,@cMSiY6LCpmvZiw8 저 지금 딱 제페토 듣고있는데...ㅋㅋㅋ,1
2022-07-21 23:25:45+00:00,백몽 자동배치 너무 웃김 4코 눈여랑 제페토있는데 20렙 눈여 내버려두고 1렙 제페토 배치함,1
2022-07-21 23:22:03+00:00,@KeeveStudio_zpt 그 머지 제페토에 수많은 금발 벽안캐가 많지만 희안하게 희부캐는 외국인 같네.. 로컬은 어쩔 수 없나바….🤤🤤 너므 기대돼.. 키링이 머선서사야… 극락고 주요인물 설정은 채팅 참조해..🥹🫶🏼,0
2022-07-21 22:55:52+00:00,"Day 4: Fantasy

Lived a woman who has the curse of unable to fly. She cried a lot until she couldn't hide her tears. All his life she used his mask and her broken wings. 😢

#ZEPETO #ゼペット #제페토 #redcherry
#ECICUT7DaysChallenge #7DaysFashionChallenge https://t.co/mroulyCaSV",17
2022-07-21 22:49:57+00:00,"7 Days Fashion Challenge
by @kampoengecicut 

♡˗ˏ✎*ೃ˚ :🧚‍♀️: DAY 4 :; a garden fairy! 

↳ ❝ [ 𝓕𝓪𝓷𝓽𝓪𝓼𝔂 ] ¡! ❞

in frame: non!on (@ jintakamu on zepeto). 

#ZEPETO #ゼペット #제페토
#ECICUT7DaysChallenge #7DaysFashionChallenge https://t.co/B6meP9eioy",11
